"baseline_design","n_processes","mean_length","beta_true","model","successful_replications","departure_logloss_mean","departure_logloss_sd","departure_brier_mean","departure_brier_sd","calibration_intercept_mean","calibration_slope_mean","full_logloss_mean","full_brier_mean"
"common",300,12,0.25,"Origin-specific homogeneous",300,0.637014287925692,0.00589666374077226,0.222418080079645,0.0028180843644805,0.714088645597939,-0.022858699517604,1.56807662535449,0.766799943431058
"common",300,12,0.25,"Spline spell-age model",300,0.633754680756723,0.00580060764222399,0.220941284192462,0.00275280760732201,0.141270713368284,0.790791524046644,1.56481701818552,0.764917120710079
"common",300,12,0.25,"Stage-Spell SPAOM",300,0.633400099296296,0.00573393995947957,0.220777842962814,0.00272535628007957,0.0950256485742295,0.856966932491299,1.56446243672509,0.764710223246207
"common",300,12,0.52,"Dual-clock model",300,0.640382972364632,0.00594084329727018,0.224215807737007,0.0028198364121137,0.0172824708094775,0.97350556357922,1.52151750624843,0.743233377002332
"common",300,12,0.52,"Global alpha-beta model",300,0.658924612358485,0.00580736777629537,0.233061161671547,0.0028091461072334,0.324005359978296,0.401506927801771,1.54005914624228,0.754497755468685
"common",300,12,0.52,"Origin-specific homogeneous",300,0.659515421300845,0.00576010675290392,0.233333878005382,0.00279673929620014,0.538767954336265,-0.00100992995262215,1.54064995518464,0.754839252578777
"common",300,12,0.52,"Spline spell-age model",300,0.640540757671766,0.00597950051308893,0.224298630190298,0.00283994545815811,0.0204989948991971,0.967095733156433,1.52167529155556,0.743338599058992
"common",300,12,0.52,"Stage-Spell SPAOM",300,0.640253380895646,0.00593622095954772,0.224160334877991,0.00281947903976626,0.0141209839783727,0.979616233051757,1.52138791477944,0.743161440136815
"common",300,12,0.8,"Dual-clock model",300,0.629738532706748,0.00670254091449685,0.219223361477334,0.00313066242198443,-0.00321559816737185,0.995984810232322,1.43799203498745,0.698805897161639
"common",300,12,0.8,"Global alpha-beta model",300,0.678933912852885,0.00424935799932632,0.242955339792586,0.00206554580019274,0.0829502193807516,0.723666272283832,1.48718741513359,0.729091157084057
"common",300,12,0.8,"Origin-specific homogeneous",300,0.682551051661192,0.00423580632107366,0.244692299607254,0.00208326479524911,0.321761962155295,-0.0028710134133216,1.49080455394189,0.731306687146626
"common",300,12,0.8,"Spline spell-age model",300,0.629861242156116,0.00674263731259673,0.219272315031041,0.00315015138222362,-0.00245345163380805,0.993606669813991,1.43811474443682,0.698865939308717
"common",300,12,0.8,"Stage-Spell SPAOM",300,0.62958840956363,0.00672150962531934,0.219158036731587,0.00313960023440598,-0.00414167718459901,0.998562941287466,1.43784191184433,0.698722570000941
"common",300,20,0,"Dual-clock model",300,0.618032352113996,0.00477382658813196,0.213358333105391,0.00225655726419776,0.787248921976199,0.0289339540597723,1.5821164764226,0.772772918460207
"common",300,20,0,"Global alpha-beta model",300,0.618030229276298,0.0047594638315768,0.213357673181055,0.00225035716241964,0.785862757650085,0.030477407872984,1.5821143535849,0.772772232872332
"common",300,20,0,"Origin-specific homogeneous",300,0.61786388897175,0.00475291945232686,0.213287550370502,0.00224893657219579,0.78120035590031,0.0362180243486051,1.58194801328035,0.772681414793833
"common",300,20,0,"Spline spell-age model",300,0.618151705554488,0.00474404199847039,0.213400558586688,0.00224590638161133,0.786587947597885,0.0301428347769612,1.58223582986309,0.772827419357659
"common",300,20,0,"Stage-Spell SPAOM",300,0.617887646337238,0.00475970226910982,0.213297906442389,0.00225172650403015,0.785111614414454,0.0314558614084719,1.58197177064584,0.772695237792072
"common",300,20,0.25,"Dual-clock model",300,0.633496351546329,0.00458102061849371,0.220843463636995,0.00217636570368245,0.0602879217202325,0.907318095141157,1.56207345286851,0.763835539150791
"common",300,20,0.25,"Global alpha-beta model",300,0.637371098601537,0.00448404797883981,0.222603214485533,0.00214678824199647,0.595808160341768,0.140479067806871,1.56594819992372,0.766080487079066
"common",300,20,0.25,"Origin-specific homogeneous",300,0.637245041343086,0.00448954210978183,0.222548057155,0.00215177886542285,0.656621732758662,0.052265569770684,1.56582214266527,0.766009991688335
"common",300,20,0.25,"Spline spell-age model",300,0.633591899060458,0.00455133208989562,0.22089153939421,0.00216354166637261,0.0723227742656747,0.889473795155218,1.56216900038264,0.763896610360406
"common",300,20,0.25,"Stage-Spell SPAOM",300,0.633407905120881,0.00455450523557007,0.22080525555497,0.00216538172080695,0.0463471288480096,0.927392450294877,1.56198500644306,0.763786373138313
"common",300,20,0.52,"Dual-clock model",300,0.641278667989458,0.0042490467872359,0.224672292415923,0.00201986486424324,0.00835528721869167,0.980036843931537,1.51209737906657,0.738878509841053
"common",300,20,0.52,"Global alpha-beta model",300,0.661839983185424,0.0041926361517275,0.234500456819863,0.0020397823230598,0.292025276752366,0.429408816313068,1.53265869426254,0.75142695922252
"common",300,20,0.52,"Origin-specific homogeneous",300,0.662239118470128,0.00422373813755567,0.234685301079072,0.00205859266758213,0.531246996394912,-0.0367175234885831,1.53305782954724,0.751668189126717
"common",300,20,0.52,"Spline spell-age model",300,0.641369816252336,0.00425498187906629,0.224717404443408,0.00202391353899522,0.00925085747923318,0.977739240814682,1.51218852732945,0.738937207755619
"common",300,20,0.52,"Stage-Spell SPAOM",300,0.641203375028789,0.0042505717329099,0.22463980896762,0.00202118958631868,0.00662680363638346,0.983369772840176,1.5120220861059,0.738837365225998
"common",300,20,0.8,"Dual-clock model",300,0.625091448014236,0.00587105667628059,0.217193899576337,0.00268888322019876,0.00353163640984795,0.988408133743716,1.41035097796647,0.684674650373944
"common",300,20,0.8,"Global alpha-beta model",300,0.68353723588287,0.00313732717635502,0.245237786697,0.00153021483394799,0.071409900446453,0.720995267776158,1.4687967658351,0.720489135397204
"common",300,20,0.8,"Origin-specific homogeneous",300,0.686437165798289,0.0029110055018848,0.246639600920077,0.0014385465739428,0.256819804095464,-0.00420361372521957,1.47169669575052,0.722280621002986
"common",300,20,0.8,"Spline spell-age model",300,0.625180590185881,0.00582525258738467,0.217226854573385,0.0026737533505998,0.00366655461677554,0.987394375590038,1.41044012013811,0.684718964761856
"common",300,20,0.8,"Stage-Spell SPAOM",300,0.625000791315056,0.00584953292459346,0.217154595467172,0.00267957317442925,0.00316333981394798,0.989715511027209,1.41026032126729,0.684625129058979
"common",500,8,0,"Dual-clock model",300,0.617708559456443,0.00571616707861235,0.213183076758838,0.00270410754070942,0.82007453030605,-0.00610711452381326,1.58426592356504,0.77343980568904
"common",500,8,0,"Global alpha-beta model",300,0.617695262414814,0.00571036413976932,0.213177647805447,0.00270131760196836,0.804624909336574,0.0121188327521232,1.58425262652341,0.773432443728045
"common",500,8,0,"Origin-specific homogeneous",300,0.617408681954711,0.00570205046895849,0.213057198883503,0.00269990013756901,0.80566041024492,0.0100654387604855,1.5839660460633,0.773279902543375
"common",500,8,0,"Spline spell-age model",298,0.617914299219904,0.00577308010946888,0.213249794809684,0.00272360727363709,0.839317054763655,-0.0297339418483798,1.58446976883655,0.773529313950002
"common",500,8,0,"Stage-Spell SPAOM",300,0.617444124397281,0.00570997670423755,0.213072487558597,0.0027030640389325,0.814281183710112,-0.000109414983549774,1.58400148850587,0.773299086018035
"common",500,8,0.25,"Dual-clock model",300,0.63193884052693,0.00632446347923723,0.220072485796159,0.00299831621818826,0.111662587793986,0.838690402178184,1.56562368420721,0.765366817066873
"common",500,8,0.25,"Global alpha-beta model",300,0.635357690816919,0.00629604983769774,0.221618172424646,0.00299952162511583,0.615114027793359,0.133234654537227,1.5690425344972,0.767341083225666
"common",500,8,0.25,"Origin-specific homogeneous",300,0.635250273913622,0.00622781178207513,0.221573398271609,0.00297438461048502,0.723699068375627,-0.0188988543330968,1.5689351175939,0.767283538241589
"common",500,8,0.25,"Spline spell-age model",300,0.632053420907003,0.00633358587534301,0.220130303797284,0.00300386341814977,0.129646535183275,0.813204671152239,1.56573826458728,0.765440540275333
"common",500,8,0.25,"Stage-Spell SPAOM",300,0.631824188633081,0.00629393456433629,0.220023444095278,0.00298640820376939,0.0930411911074482,0.86492021491938,1.56550903231336,0.765303584927294
"common",500,8,0.52,"Dual-clock model",300,0.639655682105084,0.00521806216570759,0.223866639507259,0.00248067189000566,0.0273081364053146,0.956617120407094,1.52855944834743,0.74693177721376
"common",500,8,0.52,"Global alpha-beta model",300,0.655155305898071,0.00508804312298948,0.231236167285464,0.0024607446445836,0.276291886066649,0.514263188042345,1.54405907214042,0.756354716109668
"common",500,8,0.52,"Origin-specific homogeneous",300,0.656026603079294,0.00511123192710063,0.231634823633625,0.00248312558068276,0.584055647939776,-0.0299387180115961,1.54493036932164,0.756860204992857
"common",500,8,0.52,"Spline spell-age model",300,0.639815244178433,0.00524107464945263,0.223948065141419,0.00249162661625244,0.0319681645757518,0.948239921168831,1.52871901042078,0.747035570663665
"common",500,8,0.52,"Stage-Spell SPAOM",300,0.639526858160738,0.00523484143510754,0.22381039742977,0.0024899378405165,0.0236971004558124,0.963317182015215,1.52843062440309,0.746860466748358
"common",500,8,0.8,"Dual-clock model",300,0.632113056032743,0.00559444089251055,0.220286080844359,0.00263045815236016,0.000951112597538717,0.993755432299675,1.46192404484447,0.711374354021901
"common",500,8,0.8,"Global alpha-beta model",300,0.672410596652819,0.00443699491596457,0.239757669016344,0.00214607881326759,0.0793104200979483,0.777701119344781,1.50222158546455,0.736231600566197
"common",500,8,0.8,"Origin-specific homogeneous",300,0.676579144735677,0.00426516888157601,0.241736180150305,0.00209313110298848,0.372603597293366,0.0254279171735172,1.5063901335474,0.738763855381496
"common",500,8,0.8,"Spline spell-age model",300,0.632238592631126,0.00552213515727059,0.220338232993828,0.00260034191683673,0.00211056207965222,0.990550173842909,1.46204958144285,0.711444680823988
"common",500,8,0.8,"Stage-Spell SPAOM",300,0.631965828043155,0.00558216427957444,0.220222885882769,0.00262606763497851,-0.000240052965468435,0.996778720118422,1.46177681685488,0.711295678266659
"common",500,12,0,"Dual-clock model",300,0.617716003441076,0.00481425849607662,0.213209547538282,0.00227458271101431,0.791495242438726,0.0264867790448609,1.58211336915083,0.772773783290704
"common",500,12,0,"Global alpha-beta model",300,0.617740164103765,0.00481921037014634,0.213219803230228,0.00227645694552523,0.807994752009158,0.00652676638806004,1.58213752981352,0.77278487807938
"common",500,12,0,"Origin-specific homogeneous",300,0.617578217860515,0.00479304443692267,0.213151495182184,0.00226724303349235,0.78713763739811,0.0329668087141594,1.58197558357027,0.772698606904954
"common",500,12,0,"Spline spell-age model",300,0.617866464694303,0.00482646684900671,0.21326659153753,0.00227755528302226,0.807925768829426,0.00626347502224384,1.58226383040405,0.772847334391453
"common",500,12,0,"Stage-Spell SPAOM",300,0.617595614324971,0.00479264017523179,0.213159048912582,0.00226694133459665,0.78993629007648,0.0292039397408657,1.58199298003472,0.772708660517223
"common",500,12,0.25,"Dual-clock model",300,0.632606758656599,0.00460955196838358,0.220415440140726,0.00219774369826665,0.0713998877959092,0.895975557163001,1.56338178981682,0.764433968554163
"common",500,12,0.25,"Global alpha-beta model",300,0.63620613659807,0.00468603946884384,0.222047549412436,0.00224621486376011,0.577629522442588,0.172591391891286,1.56698116775829,0.766520360334428
"common",500,12,0.25,"Origin-specific homogeneous",300,0.636134197893663,0.00468150888483372,0.222016540972752,0.00224651026907587,0.680743154395483,0.0277765281699566,1.56690922905388,0.766479820179151
"common",500,12,0.25,"Spline spell-age model",300,0.632668781815599,0.00462244160057232,0.220448090028419,0.00220389265878216,0.0818325440363595,0.880988002830736,1.56344381297582,0.764475390462134
"common",500,12,0.25,"Stage-Spell SPAOM",300,0.632501155767706,0.00461672537096992,0.220369283916887,0.00220189361167909,0.0555449554793328,0.918807343758001,1.56327618692792,0.764374473597516
"common",500,12,0.52,"Dual-clock model",300,0.640478640691262,0.00436673949497428,0.224285611093512,0.00207328010702297,0.0131590882487074,0.972282703635795,1.51875826206009,0.742174588289182
"common",500,12,0.52,"Global alpha-beta model",300,0.658728654311502,0.00431731971639526,0.232991311225525,0.00209323175635754,0.233387329298339,0.559892276656499,1.53700827568033,0.753293756271784
"common",500,12,0.52,"Origin-specific homogeneous",300,0.659484200137205,0.00430250494942591,0.233338381677332,0.00209400734527055,0.544351570360446,-0.0188370921794791,1.53776382150603,0.7537386349145
"common",500,12,0.52,"Spline spell-age model",300,0.640555865151385,0.00439386037137621,0.224323625170738,0.00208502320424339,0.0144584111886508,0.969683594072042,1.51883548652021,0.742224099276466
"common",500,12,0.52,"Stage-Spell SPAOM",300,0.640394260406782,0.00437468782731918,0.224248535343602,0.00207732603953426,0.0111524023091784,0.976174837569416,1.51867388177561,0.742128275876787
"common",500,12,0.8,"Dual-clock model",300,0.629825831352172,0.00533191145460535,0.219288737416899,0.00248626105529752,0.00224920755888938,0.989707229965472,1.43683665136762,0.698768846295384
"common",500,12,0.8,"Global alpha-beta model",300,0.677933493035051,0.00339190014071283,0.242479467152749,0.0016548135040012,0.0567241891638478,0.814723173815979,1.4849443130505,0.728364771655848
"common",500,12,0.8,"Origin-specific homogeneous",300,0.681648509105336,0.00335202809347524,0.244258112824779,0.00165318793345502,0.311264154199092,0.0275196087897859,1.48865932912078,0.730634240114206
"common",500,12,0.8,"Spline spell-age model",300,0.629935929464338,0.00533846636986055,0.219333350318655,0.00248817120082346,0.00287033360838297,0.987798349312606,1.43694674947978,0.698825268058742
"common",500,12,0.8,"Stage-Spell SPAOM",300,0.629750390764079,0.00531832350738419,0.21925572086711,0.00248055375958761,0.00181343999023054,0.991076339124041,1.43676121077953,0.698727925315326
"common",500,20,0,"Dual-clock model",300,0.617317008310921,0.00408926951505978,0.213034751424629,0.00193702472580555,0.799923062115438,0.0161246796323302,1.58158097856031,0.772580656342768
"common",500,20,0,"Global alpha-beta model",300,0.617321300391508,0.00410399961476283,0.213036426780527,0.0019432702280942,0.794153543585368,0.023426783470708,1.58158527064089,0.772584133013016
"common",500,20,0,"Origin-specific homogeneous",300,0.617220210083848,0.00410306121791049,0.212993681777404,0.00194318307133939,0.808636778553073,0.00542809911593254,1.58148418033323,0.772528437792435
"common",500,20,0,"Spline spell-age model",300,0.617364314848702,0.00410797638421855,0.213053684809737,0.00194455319229162,0.784835308295182,0.0344005594997288,1.58162828509809,0.772605069041594
"common",500,20,0,"Stage-Spell SPAOM",300,0.617246784370498,0.00409940234286728,0.213005031330831,0.00194160865668969,0.819780661285145,-0.00858678111833424,1.58151075461988,0.772542675553022
"common",500,20,0.25,"Dual-clock model",300,0.633310635693028,0.00394027815747475,0.220767639418885,0.0018783308841444,0.0401650370802856,0.938306907879529,1.56040938275813,0.763372192301458
"common",500,20,0.25,"Global alpha-beta model",300,0.637071071668259,0.00393779161818649,0.222475189424053,0.00188974033068998,0.559298719214271,0.191814015558859,1.56416981873336,0.76555103557699
"common",500,20,0.25,"Origin-specific homogeneous",300,0.63704274085207,0.00394470770676233,0.222463003507066,0.001893905485659,0.686216234042142,0.00949501240556446,1.56414148791717,0.765534950327512
"common",500,20,0.25,"Spline spell-age model",300,0.633371335608899,0.00395469142868989,0.220798689733224,0.00188512116562585,0.0475729330720329,0.927294209443645,1.560470082674,0.7634117283196
"common",500,20,0.25,"Stage-Spell SPAOM",300,0.6332652481112,0.00395386933854133,0.220748099847254,0.00188431429062646,0.0318910226727381,0.950265420757174,1.5603639951763,0.763347248183787
"common",500,20,0.52,"Dual-clock model",300,0.640349453461923,0.0034744346351912,0.224237876473215,0.00165302372739126,0.00434762677125038,0.989771219042014,1.51143118756706,0.73865940347519
"common",500,20,0.52,"Global alpha-beta model",300,0.661048520154061,0.00325382999701756,0.234126867960124,0.0015853099223218,0.21972278119284,0.571832970674904,1.5321302542592,0.751307804288995
"common",500,20,0.52,"Origin-specific homogeneous",300,0.661559575187778,0.00324336268458076,0.23436142751053,0.0015840014265463,0.505245378339867,0.0207106897208542,1.53264130929292,0.75160803801285
"common",500,20,0.52,"Spline spell-age model",300,0.640423342219237,0.00345975677075351,0.224274017009958,0.00164676111040217,0.00497986336492322,0.988106537573001,1.51150507632438,0.73870551979475
"common",500,20,0.52,"Stage-Spell SPAOM",300,0.640291497047531,0.00346800022741859,0.224212628202823,0.00165048488174687,0.00318869462345792,0.992017839809449,1.51137323115267,0.738626947235038
"common",500,20,0.8,"Dual-clock model",300,0.624610789062145,0.00440680137415017,0.216981434731063,0.00202647545872526,-0.000508329348770022,0.994371328646398,1.40613174611704,0.682875697142486
"common",500,20,0.8,"Global alpha-beta model",300,0.6832293817814,0.0021967281409805,0.245095312080723,0.00107530285218941,0.0390916395683677,0.829084109491485,1.4647503388363,0.718796360352226
"common",500,20,0.8,"Origin-specific homogeneous",300,0.68632576747223,0.00209651039843819,0.246591000448357,0.0010389901320765,0.245509609636184,0.00732260365876539,1.46784672452713,0.720704353668033
"common",500,20,0.8,"Spline spell-age model",300,0.624672607235097,0.00442058399066509,0.217004895003964,0.00203280596260334,-0.000302017626022653,0.993496950238867,1.40619356428999,0.682905951531653
"common",500,20,0.8,"Stage-Spell SPAOM",300,0.624567360399127,0.00441358885601551,0.216962466082298,0.00202966946148802,-0.000672172469568971,0.995004357970765,1.40608831745402,0.682851798433439
"unequal",100,8,0,"Dual-clock model",300,0.657404165717871,0.0231225250006469,0.230528316178342,0.00505267809713585,0.136434606280406,0.7278665681771,1.54440329431443,0.751780725878014
"unequal",100,8,0,"Global alpha-beta model",300,0.65705543446627,0.0226294548112317,0.230396046297333,0.00508443435635456,0.132364104728387,0.737375005038595,1.54405456306283,0.751603356784575
"unequal",100,8,0,"Origin-specific homogeneous",300,0.655864879354106,0.0222697604374694,0.229911521647764,0.00494740666856594,0.0963587038608161,0.808580074734658,1.54286400795067,0.750987616943958
"unequal",100,8,0,"Spline spell-age model",300,0.65941674381452,0.0242548783470415,0.231093453413097,0.00524584309732269,0.170470118018345,0.663347081854044,1.54641587222604,0.75249692933869
"unequal",100,8,0,"Stage-Spell SPAOM",300,0.655963774232271,0.0222376761857088,0.229960682085715,0.00497558066565919,0.102751993797931,0.795483437660925,1.54296290282883,0.751051780159242
"unequal",100,8,0.25,"Dual-clock model",300,0.66399354579134,0.0170205866988147,0.234697386720686,0.00483569125158207,0.0721534119170453,0.806767191561181,1.51061119172167,0.735718214233725
"unequal",100,8,0.25,"Global alpha-beta model",300,0.668163809312772,0.0175687770876043,0.236612460085807,0.0049493063079846,0.0998242250419702,0.737616986796768,1.5147814552431,0.738166542507271
"unequal",100,8,0.25,"Origin-specific homogeneous",300,0.666980900969043,0.0171819987217917,0.236138907073491,0.00469910697265364,0.0696537743508154,0.818095590265609,1.51359854689938,0.737548478654189
"unequal",100,8,0.25,"Spline spell-age model",300,0.6652199310799,0.0175939150036035,0.235233089775823,0.00501332885809483,0.0879541193159979,0.765089339652541,1.51183757701023,0.736397123522416
"unequal",100,8,0.25,"Stage-Spell SPAOM",300,0.663094057556434,0.0165611213002107,0.234329365628889,0.00469992263508543,0.0565585415597756,0.84794647449374,1.50971170348677,0.735245388460374
"unequal",100,8,0.52,"Dual-clock model",300,0.662706733120987,0.020066841500533,0.233403473023701,0.00488549139034385,0.0170856507721764,0.85948802087539,1.4532812601756,0.704231905042073
"unequal",100,8,0.52,"Global alpha-beta model",300,0.681548522151342,0.0219672474019634,0.242188937127388,0.00457657113157299,0.0501415263741987,0.706753547442331,1.47212304920595,0.715388547689493
"unequal",100,8,0.52,"Origin-specific homogeneous",300,0.681622882598146,0.0210669819789743,0.242433133042788,0.00434352940648265,0.0399147848933931,0.750726850763727,1.47219740965276,0.715687678102284
"unequal",100,8,0.52,"Spline spell-age model",300,0.663693819975067,0.0195538202655004,0.233908501249695,0.00505394821654132,0.0227166486813149,0.834727556630612,1.45426834702968,0.704882251820871
"unequal",100,8,0.52,"Stage-Spell SPAOM",300,0.661810798160895,0.0194911072990609,0.233051460800162,0.0048099520394883,0.0125719439469877,0.878682605935164,1.45238532521551,0.703783708843095
"unequal",100,8,0.8,"Dual-clock model",300,0.643584403786204,0.0274432943222039,0.223396102883044,0.00578129971349995,-0.0178752527362282,0.905559217409077,1.36440636113907,0.655615415065892
"unequal",100,8,0.8,"Global alpha-beta model",300,0.688342085792706,0.0361637442789711,0.243402953442917,0.00516695173024895,-0.0135669492677822,0.708375298378069,1.40916404305597,0.681075598642083
"unequal",100,8,0.8,"Origin-specific homogeneous",300,0.692005680581433,0.0343809508973717,0.245687184611413,0.00489123167776901,-0.0131044340172282,0.717764719358384,1.4128276379343,0.683997483096351
"unequal",100,8,0.8,"Spline spell-age model",300,0.644230791914836,0.0279925383000703,0.223643277255186,0.00590569809862359,-0.0172134277819342,0.894315114877263,1.3650527492677,0.655951882884086
"unequal",100,8,0.8,"Stage-Spell SPAOM",300,0.642658791113347,0.0274898164824092,0.223023256766753,0.00571708765070495,-0.0187995911457085,0.918790991996022,1.36348074846621,0.655152158259923
"unequal",100,12,0,"Dual-clock model",300,0.651935475743867,0.0112988772532784,0.22985454067649,0.00422348590594869,0.0786070202944932,0.820639021870057,1.53638206933065,0.750381088228832
"unequal",100,12,0,"Global alpha-beta model",300,0.652009731185136,0.0111137186497331,0.229894097803721,0.00419107605292411,0.0815484691311279,0.81612201821634,1.53645632477192,0.750442548414177
"unequal",100,12,0,"Origin-specific homogeneous",300,0.650977525108053,0.0109986315257039,0.229440114567692,0.00415274630104424,0.0438685587293001,0.887478599119872,1.53542411869484,0.749858502913729
"unequal",100,12,0,"Spline spell-age model",300,0.652713644629182,0.01175737680033,0.230099713918542,0.00441639216690742,0.102617937054336,0.774752009154646,1.53716023821597,0.750695839536866
"unequal",100,12,0,"Stage-Spell SPAOM",300,0.651079424254019,0.0109986893509313,0.229489170633179,0.00415532369776486,0.0493237838650973,0.876849138589319,1.5355260178408,0.749919665856609
"unequal",100,12,0.25,"Dual-clock model",300,0.661263237139702,0.0121162752387927,0.23403342182088,0.00348430801461523,0.0463558960884668,0.865525156383444,1.50262222397245,0.733690711082168
"unequal",100,12,0.25,"Global alpha-beta model",300,0.66570282492556,0.012598288007368,0.236113611032234,0.00372342477821455,0.0659788637394142,0.814776115649322,1.50706181175831,0.736356606797754
"unequal",100,12,0.25,"Origin-specific homogeneous",300,0.665083991632038,0.0123837398810588,0.235859726451426,0.00358739360038967,0.0451075953019998,0.86819495278854,1.50644297846479,0.736019478460724
"unequal",100,12,0.25,"Spline spell-age model",300,0.662295819492803,0.0126933167977755,0.234472997772317,0.00372297952950148,0.061089736487193,0.826780467028477,1.50365480632555,0.734256017862558
"unequal",100,12,0.25,"Stage-Spell SPAOM",300,0.660929229688381,0.0120353267664613,0.233884745379505,0.00345678869330799,0.0392595258845258,0.883646354075189,1.50228821652113,0.733497195178985
"unequal",100,12,0.52,"Dual-clock model",300,0.656291921036083,0.0102933122901485,0.23197426116413,0.00451589815975928,0.0029846701143615,0.93880574282501,1.43050071995876,0.695763607179541
"unequal",100,12,0.52,"Global alpha-beta model",300,0.677260139671404,0.00921900009295728,0.242002285472456,0.00386506156962324,0.0261449360780162,0.810063238675299,1.45146893859408,0.70851638438684
"unequal",100,12,0.52,"Origin-specific homogeneous",300,0.677262840088664,0.00886566279121296,0.242084029470382,0.00364682674726659,0.0152286489067668,0.866145604590374,1.45147163901134,0.708624768481058
"unequal",100,12,0.52,"Spline spell-age model",300,0.656663542840199,0.0103450164065773,0.232149366183395,0.0045315071728063,0.00425458117100436,0.928718856745548,1.43087234176287,0.695996913520557
"unequal",100,12,0.52,"Stage-Spell SPAOM",300,0.655719725556216,0.0102255897290697,0.231720493613935,0.00448969944766032,0.00083631157750664,0.952038583458805,1.42992852447889,0.69544126346725
"unequal",100,12,0.8,"Dual-clock model",300,0.62530890193254,0.0154006150743771,0.217336381082484,0.00584857061097312,-0.00789793303149916,0.975186818694188,1.31376895792533,0.632654843346156
"unequal",100,12,0.8,"Global alpha-beta model",300,0.677532843430352,0.0155937558619542,0.241411309016646,0.00443131547006101,-0.0193876052018198,0.829734244839653,1.36599289936462,0.66332079115393
"unequal",100,12,0.8,"Origin-specific homogeneous",300,0.681730363647084,0.0148232918380861,0.243616938185536,0.00381973695817386,-0.0191556891196268,0.845339717999235,1.37019041963987,0.666126581205408
"unequal",100,12,0.8,"Spline spell-age model",300,0.626261989016859,0.0153843210455415,0.217675706237602,0.00579794229605765,-0.00801010392270599,0.959753323789867,1.31472204500965,0.633094321392466
"unequal",100,12,0.8,"Stage-Spell SPAOM",300,0.624872298311658,0.0152663120735837,0.217140520110236,0.00579117323942253,-0.00793242282827447,0.981114026708082,1.31333235430445,0.632406143528706
"unequal",100,20,0,"Dual-clock model",300,0.649062603456047,0.00669037163777302,0.228836413343964,0.00303639714230747,0.0580237251254152,0.87790840703811,1.5326408910063,0.749564412774551
"unequal",100,20,0,"Global alpha-beta model",300,0.649030300125412,0.00670365571030899,0.228826370522062,0.00305308135900501,0.0584916697310357,0.878192540877359,1.53260858767566,0.74955478343613
"unequal",100,20,0,"Origin-specific homogeneous",300,0.648465726798672,0.00667252906332839,0.228567089071806,0.00303562181649439,0.0343278970838148,0.92473697750952,1.53204401434892,0.74922099518274
"unequal",100,20,0,"Spline spell-age model",300,0.649387959757826,0.00673322450913817,0.228959749164983,0.00304109847366019,0.0694509072137215,0.855995630428762,1.53296624730807,0.749721780444689
"unequal",100,20,0,"Stage-Spell SPAOM",300,0.648578118226162,0.0066086795664111,0.228621909223192,0.003006097998676,0.0400793946627677,0.913169646386719,1.53215640577641,0.749289382684968
"unequal",100,20,0.25,"Dual-clock model",300,0.659077033568473,0.00581341275050803,0.233677528913101,0.00262404909295923,0.0210368836397533,0.932681247055806,1.49259715804774,0.729837486066783
"unequal",100,20,0.25,"Global alpha-beta model",300,0.663833823287712,0.00582122743492635,0.235948758760003,0.0026255733858049,0.0391508706319557,0.88234416221848,1.49735394776698,0.732749785806108
"unequal",100,20,0.25,"Origin-specific homogeneous",300,0.663298677873105,0.00569728997763941,0.235709121325468,0.00257657214831008,0.0224558279618303,0.928223282345711,1.49681880235237,0.732440838842665
"unequal",100,20,0.25,"Spline spell-age model",300,0.659680139172653,0.00617112973646483,0.233958843395137,0.00279271415861615,0.0301877622861277,0.906452722664894,1.49320026365192,0.73018983894127
"unequal",100,20,0.25,"Stage-Spell SPAOM",300,0.658818248434261,0.0057935229495895,0.233555964978358,0.00261962414615909,0.0161931382551719,0.946247254526794,1.49233837291353,0.729676723722577
"unequal",100,20,0.52,"Dual-clock model",300,0.653132250594281,0.00736470196005061,0.23072657683354,0.00335438007522925,0.00303928162256158,0.954825870813902,1.414119903928,0.688646664909581
"unequal",100,20,0.52,"Global alpha-beta model",300,0.676002817418717,0.00578175969868531,0.241744094894484,0.00253945307907737,0.0148079264721553,0.871023064133829,1.43699047075243,0.702719272722204
"unequal",100,20,0.52,"Origin-specific homogeneous",300,0.676424536993203,0.00561888655364461,0.241980142714875,0.0024614791961949,0.00966074800778751,0.902097396800657,1.43741219032692,0.703025863509738
"unequal",100,20,0.52,"Spline spell-age model",300,0.6536715119112,0.00733463541315713,0.230971372074811,0.00333446491993553,0.00341274298889145,0.946302507958102,1.41465916524492,0.688958183260639
"unequal",100,20,0.52,"Stage-Spell SPAOM",300,0.652921718476691,0.00728586794970575,0.230631071172132,0.00331974653669864,0.00203175708394834,0.960324182033434,1.41390937181041,0.688525564038547
"unequal",100,20,0.8,"Dual-clock model",300,0.611887370539091,0.0129374457475123,0.211962293901782,0.00562737207319107,-0.00555032846916674,0.983614286048297,1.27173553610721,0.611661635696359
"unequal",100,20,0.8,"Global alpha-beta model",300,0.672707259756388,0.00852600696442756,0.239799635160036,0.00388309958104524,-0.0264796930343028,0.875565825887536,1.33255542532451,0.647134729063428
"unequal",100,20,0.8,"Origin-specific homogeneous",300,0.67654111752769,0.00751951853258556,0.241761831871165,0.00341683114960734,-0.0258730124423936,0.883152488838122,1.33638928309581,0.649652691336873
